,ads_formula,sub_formula,total_AtomicRadius_mean,total_AtomicVolume_mean,total_AtomicWeight_mean,total_CovalentRadius_mean,total_Density_mean,total_DipolePolarizability_mean,total_ElectronAffinity_mean,total_Electronegativity_mean,total_FirstIonizationEnergy_mean,total_FusionEnthalpy_mean,total_GSenergy_pa_mean,total_GSestBCClatcnt_mean,total_GSestFCClatcnt_mean,total_GSvolume_pa_mean,total_HeatCapacityMolar_mean,total_LogThermalConductivity_mean,total_MendeleevNumber_mean,total_NUnfilled_mean,total_NValence_mean,total_NdUnfilled_mean,total_NdValence_mean,total_NfUnfilled_mean,total_NfValence_mean,total_NpUnfilled_mean,total_NpValence_mean,total_NsUnfilled_mean,total_NsValence_mean,total_Number_mean,total_Polarizability_mean,total_Row_mean,total_SpaceGroupNumber_mean,total_ThermalConductivity_mean,total_ZungerPP-r_sigma_mean,sub_AtomicRadius_mean,sub_AtomicVolume_mean,sub_AtomicWeight_mean,sub_CovalentRadius_mean,sub_Density_mean,sub_DipolePolarizability_mean,sub_ElectronAffinity_mean,sub_Electronegativity_mean,sub_FirstIonizationEnergy_mean,sub_FusionEnthalpy_mean,sub_GSenergy_pa_mean,sub_GSestBCClatcnt_mean,sub_GSestFCClatcnt_mean,sub_GSvolume_pa_mean,sub_HeatCapacityMolar_mean,sub_LogThermalConductivity_mean,sub_MendeleevNumber_mean,sub_NUnfilled_mean,sub_NValence_mean,sub_NdUnfilled_mean,sub_NdValence_mean,sub_NfUnfilled_mean,sub_NfValence_mean,sub_NpUnfilled_mean,sub_NpValence_mean,sub_NsUnfilled_mean,sub_NsValence_mean,sub_Number_mean,sub_Polarizability_mean,sub_Row_mean,sub_SecondIonizationEnergy_mean,sub_SpaceGroupNumber_mean,sub_ThermalConductivity_mean,sub_ZungerPP-r_p_mean,sub_ZungerPP-r_pi_mean,sub_ZungerPP-r_s_mean,sub_ZungerPP-r_sigma_mean,sub_n_ws^third_mean,sub_phi_mean,ads_AtomicRadius_mean,ads_AtomicVolume_mean,ads_AtomicWeight_mean,ads_CovalentRadius_mean,ads_Density_mean,ads_DipolePolarizability_mean,ads_ElectronAffinity_mean,ads_Electronegativity_mean,ads_FirstIonizationEnergy_mean,ads_FusionEnthalpy_mean,ads_GSenergy_pa_mean,ads_GSestBCClatcnt_mean,ads_GSestFCClatcnt_mean,ads_GSvolume_pa_mean,ads_HeatCapacityMolar_mean,ads_LogThermalConductivity_mean,ads_MendeleevNumber_mean,ads_NUnfilled_mean,ads_NValence_mean,ads_NdUnfilled_mean,ads_NdValence_mean,ads_NfUnfilled_mean,ads_NfValence_mean,ads_NpUnfilled_mean,ads_NpValence_mean,ads_NsUnfilled_mean,ads_NsValence_mean,ads_Number_mean,ads_Polarizability_mean,ads_Row_mean,ads_SpaceGroupNumber_mean,ads_ThermalConductivity_mean,ads_ZungerPP-r_sigma_mean,interface_AtomicRadius_mean,interface_AtomicVolume_mean,interface_AtomicWeight_mean,interface_CovalentRadius_mean,interface_Density_mean,interface_DipolePolarizability_mean,interface_ElectronAffinity_mean,interface_Electronegativity_mean,interface_FirstIonizationEnergy_mean,interface_FusionEnthalpy_mean,interface_GSenergy_pa_mean,interface_GSestBCClatcnt_mean,interface_GSestFCClatcnt_mean,interface_GSvolume_pa_mean,interface_HeatCapacityMolar_mean,interface_LogThermalConductivity_mean,interface_MendeleevNumber_mean,interface_NUnfilled_mean,interface_NValence_mean,interface_NdUnfilled_mean,interface_NdValence_mean,interface_NfUnfilled_mean,interface_NfValence_mean,interface_NpUnfilled_mean,interface_NpValence_mean,interface_NsUnfilled_mean,interface_NsValence_mean,interface_Number_mean,interface_Polarizability_mean,interface_Row_mean,interface_SpaceGroupNumber_mean,interface_ThermalConductivity_mean,interface_ZungerPP-r_sigma_mean,interface_ads_AtomicRadius_mean,interface_ads_AtomicVolume_mean,interface_ads_AtomicWeight_mean,interface_ads_CovalentRadius_mean,interface_ads_Density_mean,interface_ads_DipolePolarizability_mean,interface_ads_ElectronAffinity_mean,interface_ads_Electronegativity_mean,interface_ads_FirstIonizationEnergy_mean,interface_ads_FusionEnthalpy_mean,interface_ads_GSenergy_pa_mean,interface_ads_GSestBCClatcnt_mean,interface_ads_GSestFCClatcnt_mean,interface_ads_GSvolume_pa_mean,interface_ads_HeatCapacityMolar_mean,interface_ads_LogThermalConductivity_mean,interface_ads_MendeleevNumber_mean,interface_ads_NUnfilled_mean,interface_ads_NValence_mean,interface_ads_NdUnfilled_mean,interface_ads_NdValence_mean,interface_ads_NfUnfilled_mean,interface_ads_NfValence_mean,interface_ads_NpUnfilled_mean,interface_ads_NpValence_mean,interface_ads_NsUnfilled_mean,interface_ads_NsValence_mean,interface_ads_Number_mean,interface_ads_Polarizability_mean,interface_ads_Row_mean,interface_ads_SpaceGroupNumber_mean,interface_ads_ThermalConductivity_mean,interface_ads_ZungerPP-r_sigma_mean,interface_sub_AtomicRadius_mean,interface_sub_AtomicVolume_mean,interface_sub_AtomicWeight_mean,interface_sub_CovalentRadius_mean,interface_sub_Density_mean,interface_sub_DipolePolarizability_mean,interface_sub_ElectronAffinity_mean,interface_sub_Electronegativity_mean,interface_sub_FirstIonizationEnergy_mean,interface_sub_FusionEnthalpy_mean,interface_sub_GSenergy_pa_mean,interface_sub_GSestBCClatcnt_mean,interface_sub_GSestFCClatcnt_mean,interface_sub_GSvolume_pa_mean,interface_sub_HeatCapacityMolar_mean,interface_sub_LogThermalConductivity_mean,interface_sub_MendeleevNumber_mean,interface_sub_NUnfilled_mean,interface_sub_NValence_mean,interface_sub_NdUnfilled_mean,interface_sub_NdValence_mean,interface_sub_NfUnfilled_mean,interface_sub_NfValence_mean,interface_sub_NpUnfilled_mean,interface_sub_NpValence_mean,interface_sub_NsUnfilled_mean,interface_sub_NsValence_mean,interface_sub_Number_mean,interface_sub_Polarizability_mean,interface_sub_Row_mean,interface_sub_SecondIonizationEnergy_mean,interface_sub_SpaceGroupNumber_mean,interface_sub_ThermalConductivity_mean,interface_sub_ZungerPP-r_p_mean,interface_sub_ZungerPP-r_pi_mean,interface_sub_ZungerPP-r_s_mean,interface_sub_ZungerPP-r_sigma_mean,interface_sub_n_ws^third_mean,interface_sub_phi_mean,interface_ads_VdWRadius_mean,delta,misfit,vdw_height,vdw_width,bandgap,workfunction,charge,dipole,vdwgap_class,0.05,0.07,0.15,0.2
1004,CaI2,Pd,1.419047619,18.7059931,105.211759,140.7619048,10849.71429,5.818253968,74.25571429,2.186666667,8.432375238,15.49428571,-4.639956031,3.249683078,4.094344116,18.24666667,28.68709524,1.668452743,62.61904762,0.095238095,10.28571429,0,9.523809524,0,0,0.095238095,0.476190476,0,0.285714286,45.42857143,5.818253968,4.952380952,209.6666667,71.28085714,2.393809524,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.533333333,42.75163408,97.96231333,151.3333333,3810,11.92777778,197.59,2.106666667,9.005226667,8.02,-1.6530448,4.352098881,5.483300991,41.26666667,44.92966667,0.535174226,66.33333333,0.666666667,12,0,6.666666667,0,0,0.666666667,3.333333333,0,2,42,11.92777778,4.666666667,117.6666667,66.966,2.056666667,1.4,28.67862187,116.662235,139,8481.5,4.9125,174.45,2.43,9.39408,12.25,-3.321588494,3.740232635,4.712397829,28.7125,40.205,0.754789418,79,0.5,13.5,0,10,0,0,0.5,2.5,0,1,49.5,4.9125,5,144.5,36.2245,2.0175,1.4,42.65885747,126.90447,139,4940,5.025,295.2,2.66,10.45126,7.76,-1.505402418,4.414518159,5.561944354,43.015,54.43,-0.347753659,96,1,17,0,10,0,0,1,5,0,2,53,5.025,5,64,0.449,1.585,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.98,2.137769552,0.030167349,0.397401035,0.192655316,3.9145,5.235353371,0.237048,0.506753997,1,1,1,1,1
1005,Sc2Br2C,Pd,1.338461538,20.11434249,85.622348,136,8511.846154,6.29,97.60769231,2.214615385,8.823544615,22.31461538,-5.080691313,3.203096166,4.035648285,17.25769231,32.21361538,1.35164542,60.38461538,1.846153846,9.538461538,1.384615385,7.846153846,0,0,0.461538462,0.923076923,0,0.769230769,37.38461538,6.29,4.461538462,193.0769231,57.55692308,2.164615385,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.24,28.77987244,52.3461048,131.2,2894,8.674,167.86,2.238,9.602176,31.234,-4.989358102,3.422534654,4.312123455,21.814,42.1874,0.542546099,57.8,4.8,8.8,3.6,4.4,0,0,1.2,2.4,0,2,23.6,8.674,3.6,142,34.448,1.708,1.275,28.6131058,93.162,129.5,7571.5,3.925,189.15,2.58,10.07535,11.0125,-3.360399954,3.479031778,4.38330537,21.945,50.835,0.468256871,78.5,0.5,13.5,0,10,0,0,0.5,2.5,0,1,40.5,3.925,4.5,144.5,36.06,1.825,1.15,42.52782532,79.904,120,3120,3.05,324.6,2.96,11.8138,5.285,-1.583025338,3.892116444,4.903759436,29.48,75.69,-0.920818754,95,1,17,0,10,0,0,1,5,0,2,35,3.05,4,64,0.12,1.2,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.85,2.615533891,0.045524615,2.508924421,0.867270016,0.7397,5.235353371,0.110136,0.288064441,1,1,1,1,1
1006,Sc2CCl2,Pd,1.315384615,2831.649606,78.78373262,133.2307692,8032.340615,6.156153846,101.3615385,2.245384615,9.001056923,21.99384615,-5.111677223,3.167259981,3.99049752,16.49115385,25.79192308,1.177831383,60.23076923,1.846153846,8,1.384615385,6.307692308,0,0,0.461538462,0.923076923,0,0.769230769,34.61538462,6.156153846,4.307692308,193.0769231,57.53983077,2.135384615,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.18,7338.771557,34.5657048,124,1647.2856,8.326,177.62,2.318,10.063708,30.4,-5.069921469,3.329360573,4.194731468,19.821,25.491,0.090629603,57.4,4.8,4.8,3.6,0.4,0,0,1.2,2.4,0,2,16.4,8.326,3.2,142,34.40356,1.632,1.2,9166.102712,70.9365,120.5,6013.107,3.49,201.35,2.68,10.652265,9.97,-3.461104163,3.362564176,4.236565386,19.45375,29.9645,-0.096638749,78,0.5,8.5,0,5,0,0,0.5,2.5,0,1,31.5,3.49,4,144.5,36.00445,1.73,1,18317.50704,35.453,102,3.214,2.18,349,3.16,12.96763,3.2,-1.784433755,3.65918124,4.610279469,24.4975,33.949,-2.050609993,94,1,7,0,0,0,0,1,5,0,2,17,2.18,3,64,0.0089,1.01,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.75,2.561229736,0.034580825,2.809928049,0.925341124,0.8891,5.235353371,0.187331,0.479797728,1,1,1,1,1
1007,Cd2P2S6,Pd,1.319444444,17.90960034,90.16887567,131.8333333,9591.777778,4.558333333,76.11666667,2.234444444,8.830013333,13.75183333,-4.738633491,3.220871018,4.058043194,17.04199239,25.31577778,1.302237098,67.94444444,0.5,9.166666667,0,7.777777778,0,0,0.5,0.833333333,0,0.555555556,39.38888889,4.558333333,4.555555556,185.0555556,57.43616667,2.144722222,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.11,26.25875693,47.9159524,113.2,3270.6,3.93,134.4,2.324,10.112108,5.9826,-3.700866685,3.623673174,4.56554211,23.88517262,23.5888,-0.141010936,83.4,1.8,7,0,2,0,0,1.8,3,0,2,22.2,3.93,3.4,81.2,19.5702,1.351,1.2,20.93246603,69.2425,122,6991.5,3.85,126.85,2.39,9.348455,9.2305,-4.617495644,3.394115833,4.276317984,20.0984375,24.34,0.584543178,75,1,8,0,5,0,0,1,2,0,1,31,3.85,4,147.5,36.1025,1.775,1,27.16654579,32.065,105,1960,2.9,200,2.58,10.36001,1.721,-4.097216719,3.722284555,4.689784664,25.786875,22.7,-0.688246139,88,2,6,0,0,0,0,2,4,0,2,16,2.9,3,70,0.205,1.1,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.8,1.896095222,0.04101219,0,0,1.9218,5.235353371,0.314028,0.59542699,0,0,0,0,0
1008,Cd2P2Se6,Pd,1.352380952,17.45689245,99.18975057,135,10347.52381,4.717142857,72.2,2.225238095,8.672765714,14.88857143,-4.706164387,3.199652524,4.031309567,16.68501134,25.79109524,1.439286367,67.23809524,0.428571429,10.71428571,0,9.523809524,0,0,0.428571429,0.714285714,0,0.476190476,42.9047619,4.717142857,4.761904762,182.7619048,59.56171429,2.214761905,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.2,26.28411223,76.0529524,122.2,4986,4.452,131.4,2.306,9.747536,8.964,-3.3250118,3.627509846,4.570376013,23.96504762,25.1866,0.101538754,84,1.8,13,0,8,0,0,1.8,3,0,2,33,4.452,4,47.6,19.7592,1.462,1.275,20.95359545,92.69,129.5,8421,4.285,124.35,2.375,9.044645,11.715,-4.30428324,3.397313059,4.280346236,20.165,25.6715,0.78666792,75.5,1,13,0,10,0,0,1,2,0,1,40,4.285,4.5,119.5,36.26,1.8675,1.15,27.20880463,78.96,120,4819,3.77,195,2.55,9.75239,6.69,-3.47079191,3.728679007,4.697841169,25.92,25.363,-0.283996656,89,2,16,0,10,0,0,2,4,0,2,34,3.77,4,14,0.52,1.285,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.9,1.872072571,0.013876125,0,0,1.2782,5.235353371,0.377861,0.707383214,0,0,0,0,0
1009,CdBr2,Pd,1.379411765,18.37724023,103.6528824,137.0588235,10777.17647,4.742352941,82.41176471,2.259411765,8.784589412,14.77294118,-4.465121699,3.182259648,4.009395916,16.48205882,31.83058824,1.538105245,66.35294118,0.117647059,10.94117647,0,10,0,0,0.117647059,0.588235294,0,0.352941176,44.82352941,4.742352941,4.882352941,204.2352941,65.01411765,2.289117647,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.283333333,35.54522537,90.73966667,128,4963.333333,4.473333333,216.4,2.536666667,10.87380667,5.593333333,-1.326074967,3.725051486,4.693270779,26.15166667,59.13333333,0.048378075,86.66666667,0.666666667,15.33333333,0,10,0,0,0.666666667,3.333333333,0,2,39.33333333,4.473333333,4.333333333,107.3333333,32.41333333,1.538333333,1.275,28.6131058,93.162,129.5,7571.5,3.925,189.15,2.58,10.07535,11.0125,-3.360399954,3.479031778,4.38330537,21.945,50.835,0.468256871,78.5,0.5,13.5,0,10,0,0,0.5,2.5,0,1,40.5,3.925,4.5,144.5,36.06,1.825,1.15,42.52782532,79.904,120,3120,3.05,324.6,2.96,11.8138,5.285,-1.583025338,3.892116444,4.903759436,29.48,75.69,-0.920818754,95,1,17,0,10,0,0,1,5,0,2,35,3.05,4,64,0.12,1.2,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.85,2.252597738,0.022329936,1.927249395,0.675174238,3.2183,5.235353371,0.043023,0.096913512,1,1,1,1,1
1010,CdCl2,Pd,1.361764706,2168.374795,98.42335294,134.9411765,10410.49576,4.64,85.28235294,2.282941176,8.920334118,14.52764706,-4.488816807,3.154855506,3.974868862,15.89588235,26.91988235,1.405188629,66.23529412,0.117647059,9.764705882,0,8.823529412,0,0,0.117647059,0.588235294,0,0.352941176,42.70588235,4.64,4.764705882,204.2352941,65.00104706,2.266764706,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.183333333,12218.8647,61.10566667,116,2885.476,3.893333333,232.6666667,2.67,11.64302667,4.203333333,-1.460347245,3.56976135,4.497617468,22.83,31.306,-0.704816084,86,0.666666667,8.666666667,0,3.333333333,0,0,0.666666667,3.333333333,0,2,27.33333333,3.893333333,3.666666667,107.3333333,32.33926667,1.411666667,1.475,18.13920586,109.4155,141.5,10336.5,6.06,26.85,1.945,8.66536,11.475,-2.974974398,3.228434341,4.067572385,16.9525,26,1.922052115,66,0,11,0,10,0,0,0,0,0,1,47,6.06,5,209.5,84.5,2.3325,1.55,21.58002546,112.411,144,8650,7.32,0,1.69,8.99382,6.21,-0.812174225,3.390921571,4.272293466,19.495,26.02,1.986771734,70,0,12,0,10,0,0,0,0,0,2,48,7.32,5,194,97,2.215,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.58,2.020309367,0.042421656,2.004997453,0.744322355,3.8853,5.235353371,0.225389,0.455355508,1,1,1,1,1
1011,Sc2CF2,Pd,1.238461538,2875.357534,76.25225618,126.3076923,8032.107077,5.906461538,98.13076923,2.371538462,9.686467692,21.54076923,-5.098389101,3.017799748,3.802189427,14.21576923,25.385,1.253691347,60.07692308,1.846153846,8,1.384615385,6.307692308,0,0,0.461538462,0.923076923,0,0.769230769,33.38461538,5.906461538,4.153846154,185.5384615,57.54272308,2.042307692,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,0.98,7452.412169,27.98386608,106,1646.6784,7.6768,169.22,2.646,11.845776,29.222,-5.03537235,2.940763968,3.705130427,13.905,24.433,0.287865508,57,4.8,4.8,3.6,0.4,0,0,1.2,2.4,0,2,13.2,7.6768,2.8,122.4,34.41108,1.39,0.95,9308.153477,62.7092016,98,6012.348,2.6785,190.85,3.09,12.87985,8.4975,-3.417917764,2.87681842,3.624564084,12.05875,28.642,0.149906132,77.5,0.5,8.5,0,5,0,0,0.5,2.5,0,1,27.5,2.6785,3.5,120,36.01385,1.4275,0.5,18601.60857,18.9984032,57,1.696,0.557,328,3.98,17.4228,0.255,-1.698060958,2.687689729,3.386276865,9.7075,31.304,-1.557520231,93,1,7,0,0,0,0,1,5,0,2,9,0.557,2,15,0.0277,0.405,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.47,2.602760478,0.010079822,3.71623158,1.267093074,1.0343,5.235353371,0.055535,0.144544303,1,1,1,1,1
1012,Zr2Cl2N2,Pd,1.278787879,4486.113755,84.77438788,130.6363636,8440.753333,5.621818182,82.30606061,2.312727273,9.442952121,13.62909091,-5.51698788,3.204815877,4.037814984,16.74106061,27.25187879,0.905968225,66.12121212,1.454545455,8.303030303,0.96969697,6.606060606,0,0,0.484848485,0.96969697,0,0.727272727,37.03030303,5.621818182,4.393939394,197.969697,48.6102703,2.089393939,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.066666667,12311.09065,46.89456667,116,2171.821667,7.06,132.3666667,2.51,11.37854333,8.185,-6.180611173,3.447836217,4.344001426,20.82041667,29.47766667,-0.75891925,73.33333333,4,5.333333333,2.666666667,0.666666667,0,0,1.333333333,2.666666667,0,2,21.33333333,7.06,3.333333333,150.6666667,7.678243333,1.458333333,1.2,9166.102712,70.9365,120.5,6013.107,3.49,201.35,2.68,10.652265,9.97,-3.461104163,3.362564176,4.236565386,19.45375,29.9645,-0.096638749,78,0.5,8.5,0,5,0,0,0.5,2.5,0,1,31.5,3.49,4,144.5,36.00445,1.73,1,18317.50704,35.453,102,3.214,2.18,349,3.16,12.96763,3.2,-1.784433755,3.65918124,4.610279469,24.4975,33.949,-2.050609993,94,1,7,0,0,0,0,1,5,0,2,17,2.18,3,64,0.0089,1.01,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.75,2.507249915,0.007674452,2.859916908,0.956461518,1.9089,5.235353371,0.187505,0.470121895,1,1,1,1,1
1013,ClSbSe,Pd,1.364705882,1092.981451,101.5325294,135.7058824,10578.89494,4.691176471,82.29411765,2.268235294,8.70853,15.53176471,-4.782437176,3.193688341,4.023795167,16.68926471,26.36835294,1.473427032,66.82352941,0.352941176,10.47058824,0,9.411764706,0,0,0.352941176,0.705882353,0,0.352941176,43.88235294,4.691176471,4.823529412,199.6470588,60.73699412,2.256470588,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.2,6124.969089,78.72433333,120.3333333,3839.738,4.183333333,215.7333333,2.586666667,10.44280333,9.893333333,-3.124196002,3.789814079,4.774866533,27.32583333,28.18066667,-0.318131802,89.33333333,2,12.66666667,0,6.666666667,0,0,2,4,0,2,34,4.183333333,4,81.33333333,8.1763,1.353333333,1.2,9166.102712,70.9365,120.5,6013.107,3.49,201.35,2.68,10.652265,9.97,-3.461104163,3.362564176,4.236565386,19.45375,29.9645,-0.096638749,78,0.5,8.5,0,5,0,0,0.5,2.5,0,1,31.5,3.49,4,144.5,36.00445,1.73,1,18317.50704,35.453,102,3.214,2.18,349,3.16,12.96763,3.2,-1.784433755,3.65918124,4.610279469,24.4975,33.949,-2.050609993,94,1,7,0,0,0,0,1,5,0,2,17,2.18,3,64,0.0089,1.01,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.75,2.213401347,0.026879334,2.614478858,0.811177265,1.3009,5.235353371,0.126938,0.28096474,1,1,1,1,1
1014,Co2Cl6,Pd,1.321875,3446.243601,90.14576219,131.25,9574.102625,4.4775,109.69375,2.36,9.17666875,14.1675,-4.630436578,3.156582238,3.977044407,16.04109375,27.4010625,1.133509998,67.75,0.375,9.375,0.1875,7.9375,0,0,0.1875,0.9375,0,0.5,39.375,4.4775,4.5625,192.875,60.25166875,2.153125,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.0875,13740.87924,41.32304875,108,2227.4105,3.51,277.675,2.84,11.695975,6.45,-3.108422603,3.428487617,4.319623718,20.934375,31.66425,-1.037957495,85,1.5,7.5,0.75,1.75,0,0,0.75,3.75,0,2,19.5,3.51,3.25,96.5,25.006675,1.2625,1.2,9166.102712,70.9365,120.5,6013.107,3.49,201.35,2.68,10.652265,9.97,-3.461104163,3.362564176,4.236565386,19.45375,29.9645,-0.096638749,78,0.5,8.5,0,5,0,0,0.5,2.5,0,1,31.5,3.49,4,144.5,36.00445,1.73,1,18317.50704,35.453,102,3.214,2.18,349,3.16,12.96763,3.2,-1.784433755,3.65918124,4.610279469,24.4975,33.949,-2.050609993,94,1,7,0,0,0,0,1,5,0,2,17,2.18,3,64,0.0089,1.01,1.4,14.69838627,106.42,139,12023,4.8,53.7,2.2,8.3369,16.74,-5.13777457,3.065947111,3.862851303,14.41,25.98,1.857332496,62,0,10,0,10,0,0,0,0,0,0,46,4.8,5,19.43,225,72,1.37,0.29,1.08,2.45,1.67,5.45,1.75,2.328554769,0.020562593,1.966834519,0.661793058,1.2746,5.235353371,0.285128,0.663936164,1,1,1,1,1
