s_id,ads_formula,sub_formula,ads_AllenElectronegativity_mean,ads_AtomicRadius_mean,ads_AtomicVolume_mean,ads_AtomicWeight_mean,ads_CovalentRadius_mean,ads_DipolePolarizability_mean,ads_ElectronAffinity_mean,ads_Electronegativity_mean,ads_FirstIonizationEnergy_mean,ads_GSvolume_pa_mean,ads_MendeleevNumber_mean,ads_MiracleRadius_mean,ads_MolarVolume_mean,ads_NUnfilled_mean,ads_NValence_mean,ads_NdUnfilled_mean,ads_NdValence_mean,ads_NfUnfilled_mean,ads_NfValence_mean,ads_NpUnfilled_mean,ads_NpValence_mean,ads_NsUnfilled_mean,ads_NsValence_mean,ads_Polarizability_mean,ads_VdWRadius_mean,ads_ZungerPP-r_d_mean,ads_ZungerPP-r_p_mean,interface_ads_AllenElectronegativity_mean,interface_ads_AtomicRadius_mean,interface_ads_AtomicVolume_mean,interface_ads_AtomicWeight_mean,interface_ads_CovalentRadius_mean,interface_ads_DipolePolarizability_mean,interface_ads_ElectronAffinity_mean,interface_ads_Electronegativity_mean,interface_ads_FirstIonizationEnergy_mean,interface_ads_GSvolume_pa_mean,interface_ads_MendeleevNumber_mean,interface_ads_MiracleRadius_mean,interface_ads_MolarVolume_mean,interface_ads_NUnfilled_mean,interface_ads_NValence_mean,interface_ads_NdUnfilled_mean,interface_ads_NdValence_mean,interface_ads_NfUnfilled_mean,interface_ads_NfValence_mean,interface_ads_NpUnfilled_mean,interface_ads_NpValence_mean,interface_ads_NsUnfilled_mean,interface_ads_NsValence_mean,interface_ads_Polarizability_mean,interface_ads_VdWRadius_mean,interface_ads_ZungerPP-r_d_mean,interface_ads_ZungerPP-r_p_mean,sub_AllenElectronegativity_mean,sub_AtomicRadius_mean,sub_AtomicVolume_mean,sub_AtomicWeight_mean,sub_CovalentRadius_mean,sub_DipolePolarizability_mean,sub_ElectronAffinity_mean,sub_Electronegativity_mean,sub_FirstIonizationEnergy_mean,sub_GSvolume_pa_mean,sub_MendeleevNumber_mean,sub_MiracleRadius_mean,sub_MolarVolume_mean,sub_NUnfilled_mean,sub_NValence_mean,sub_NdUnfilled_mean,sub_NdValence_mean,sub_NfUnfilled_mean,sub_NfValence_mean,sub_NpUnfilled_mean,sub_NpValence_mean,sub_NsUnfilled_mean,sub_NsValence_mean,sub_Polarizability_mean,sub_VdWRadius_mean,sub_ZungerPP-r_d_mean,sub_ZungerPP-r_p_mean,interface_sub_AllenElectronegativity_mean,interface_sub_AtomicRadius_mean,interface_sub_AtomicVolume_mean,interface_sub_AtomicWeight_mean,interface_sub_CovalentRadius_mean,interface_sub_DipolePolarizability_mean,interface_sub_ElectronAffinity_mean,interface_sub_Electronegativity_mean,interface_sub_FirstIonizationEnergy_mean,interface_sub_GSvolume_pa_mean,interface_sub_MendeleevNumber_mean,interface_sub_MiracleRadius_mean,interface_sub_MolarVolume_mean,interface_sub_NUnfilled_mean,interface_sub_NValence_mean,interface_sub_NdUnfilled_mean,interface_sub_NdValence_mean,interface_sub_NfUnfilled_mean,interface_sub_NfValence_mean,interface_sub_NpUnfilled_mean,interface_sub_NpValence_mean,interface_sub_NsUnfilled_mean,interface_sub_NsValence_mean,interface_sub_Polarizability_mean,interface_sub_VdWRadius_mean,interface_sub_ZungerPP-r_d_mean,interface_sub_ZungerPP-r_p_mean,uninterface_sub_AllenElectronegativity_mean,uninterface_sub_AtomicRadius_mean,uninterface_sub_AtomicVolume_mean,uninterface_sub_AtomicWeight_mean,uninterface_sub_CovalentRadius_mean,uninterface_sub_DipolePolarizability_mean,uninterface_sub_ElectronAffinity_mean,uninterface_sub_Electronegativity_mean,uninterface_sub_FirstIonizationEnergy_mean,uninterface_sub_GSvolume_pa_mean,uninterface_sub_MendeleevNumber_mean,uninterface_sub_MiracleRadius_mean,uninterface_sub_MolarVolume_mean,uninterface_sub_NUnfilled_mean,uninterface_sub_NValence_mean,uninterface_sub_NdUnfilled_mean,uninterface_sub_NdValence_mean,uninterface_sub_NfUnfilled_mean,uninterface_sub_NfValence_mean,uninterface_sub_NpUnfilled_mean,uninterface_sub_NpValence_mean,uninterface_sub_NsUnfilled_mean,uninterface_sub_NsValence_mean,uninterface_sub_Polarizability_mean,uninterface_sub_VdWRadius_mean,uninterface_sub_ZungerPP-r_d_mean,uninterface_sub_ZungerPP-r_p_mean,,delta,misfit,vdw_height,vdw_width,bandgap,workfunction,charge,dipole,SBH_n,SBH_p,if_id,Note,spg,gap_pbe,gap_hse,ea_pbe,ea_hse,ip_pbe,ip_hse,ads_MetalUnpair,ads_NonMetalUnpair,ads_MetalMendeleev,ads_NonMetalMendeleev,interface_sub_Unpair,uninterface_sub_Unpair
c2db-15437,SnS2,Pt,2.334,1.15,27.09995895,60.94666667,116.3333333,4.286666667,169.1,2.373333333,9.354646667,28.28625,85.33333333,120.3333333,15.78333333,2.666666667,8.666666667,0,3.333333333,0,0,2.666666667,3.333333333,0,2,4.286666667,1.923333333,,0.706666667,2.589,1,27.16654579,32.065,105,2.9,200,2.58,10.36001,25.786875,88,103,15.53,2,6,0,0,0,0,2,4,0,2,2.9,1.8,,0.56,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.953141255,0.001595218,0.122581944,0.098485209,1.5718,5.721010428,0.121224,0.236767595,0.1,1.1,if_1559,1,P-3m1,1.587463778,2.360672744,5.23526915,5.021120672,6.822732928,7.381793416,2,2,80,88,2,2
c2db-15441,SnSb2Se4,Pt,2.212571429,1.278571429,28.02640724,96.86714286,128.1428571,5.048571429,156.2428571,2.322857143,9.081465714,28.58357143,86.57142857,133.8571429,16.90714286,2.571428571,15.42857143,0,10,0,0,2.571428571,3.428571429,0,2,5.048571429,1.984285714,0.230714286,0.792857143,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.801701668,0.019367438,0.271488257,0.203979667,0.4515,5.721010428,0.52528,0.946397852,0.18,0.88,if_1560,1,P-3m1,0.367985814,0.693885452,5.044539738,4.881776789,5.412525552,5.575662241,2.67,2,83.33,89,2,2
c2db-15443,SnSe2,Pt,2.224,1.25,27.1281315,92.21,126.3333333,4.866666667,165.7666667,2.353333333,8.949566667,28.375,86,130.3333333,16.37666667,2.666666667,15.33333333,0,10,0,0,2.666666667,3.333333333,0,2,4.866666667,1.99,0.215,0.78,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.101143934,0.02090322,0.490021777,0.23415865,0.7813,5.721010428,0.152964,0.321399381,0.18,0.4,if_1562,1,P-3m1,0.762167626,1.333417078,5.235717211,5.121564044,5.997884837,6.454981122,2,2,80,89,2,2
c2db-15540,SrI2,Pt,1.893666667,1.6,46.8802819,113.8096467,157.6666667,11.86666667,198.4766667,2.09,8.86579,46.75333333,66.66666667,,28.46,0.666666667,12,0,6.666666667,0,0,0.666666667,3.333333333,0,2,11.86666667,2.15,0.421,1.15,2.359,1.4,42.65885747,126.90447,139,5.025,295.2,2.66,10.45126,43.015,96,,25.72,1,17,0,10,0,0,1,5,0,2,5.025,1.98,0.315,0.83,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.681862592,0.002323322,2.83929718,0.945645327,4.3281,5.721010428,0.174322,0.467507651,1.78,2.29,if_1563,1,P-3m1,3.98383895,5.007424494,2.545479663,2.175311506,6.529318613,7.182736,0,1,8,96,2,2
c2db-15606,ZrSSe,Pt,2.111,1.233333333,25.88043123,67.41633333,133.3333333,8.19,145.3666667,2.153333333,8.915433333,24.96729167,73.66666667,126.3333333,15.32333333,4,8.666666667,2.666666667,4,0,0,1.333333333,2.666666667,0,2,8.19,,,0.93,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.221233388,0.004125211,1.659104556,0.59164786,0.7333,5.721010428,0.122713,0.272574213,0.2,0.7,if_1564,1,P3m1,0.613229457,1.513810009,5.133238836,4.683005386,5.746468293,6.196815395,2,2,44,88.5,2,2
c2db-15987,TiCl2,Pt,2.372666667,1.133333333,12217.55013,39.591,121.3333333,6.32,235.2,2.62,10.92112667,21.895,77,,15.14,3.333333333,6,2.666666667,0.666666667,0,0,0.666666667,3.333333333,0,2,6.32,,,0.816666667,2.869,1,18317.50704,35.453,102,2.18,349,3.16,12.96763,24.4975,94,,17.39,1,7,0,0,0,0,1,5,0,2,2.18,1.75,,0.51,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.978210697,0.00567599,3.827932328,1.312230364,0.9193,5.721010428,0.056292,0.167649437,0.74,-0.09,if_1565,1,P-6m2,0.902542735,1.395468254,3.343215386,2.594216559,4.245758121,3.989684813,2,1,43,94,2,2
c2db-16041,Tl2Br6,Pt,,1.3375,39.05608813,111.023825,126.25,4.175,248.25,2.625,10.3873985,28.8375,90.25,,19.14,2,19.5,0,10,0,3.5,2,4,0,2,4.175,1.8775,0.223,0.77,2.685,1.15,42.52782532,79.904,120,3.05,324.6,2.96,11.8138,29.48,95,,19.78,1,17,0,10,0,0,1,5,0,2,3.05,1.85,0.143,0.62,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.838748918,0.020531129,0.930222899,0.439324282,1.7641,5.721010428,0.18995,0.349270357,0.51,1.26,if_1566,1,P-31m,1.661320162,2.546267705,5.531345973,5.44252396,7.192666135,7.988791665,1,1,76,95,2,2
c2db-16047,Tl2F6,Pt,,0.85,13958.36664,65.3446274,79,2.30525,250.8,3.39,14.5941485,14.008125,88.75,,12.705,2,12,0,2.5,0,3.5,2,4,0,2,2.30525,1.5925,,0.42125,4.193,0.5,18601.60857,18.9984032,57,0.557,328,3.98,17.4228,9.7075,93,,11.2,1,7,0,0,0,0,1,5,0,2,0.557,1.47,,0.155,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.09455309,0.037727843,2.996318837,0.73279438,2.9402,5.721010428,0.686966,1.438886758,1.16,2.35,if_1568,1,P-31m,3.046270542,4.740079057,6.775510838,6.6452239,9.821781379,11.38530296,1,1,76,93,2,2
c2db-16381,WO2,Pt,2.703333333,0.85,12400.08436,71.94626667,98,4.234666667,120.2,3.08,11.70004333,11.42,75,87.66666667,14.73,3.333333333,10.66666667,2,1.333333333,0,4.666666667,1.333333333,2.666666667,0,2,4.234666667,,,0.625,3.61,0.6,18592.19717,15.9994,66,0.802,141,3.44,13.61805,9.105,87,64,17.36,2,6,0,0,0,0,2,4,0,2,0.802,1.52,,0.18,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.459173627,0.012632055,3.220003584,0.978437586,1.2023,5.721010428,0.067796,0.166722135,0.2,1.31,if_1569,1,P-6m2,1.340382481,2.096867599,5.03551138,4.640381281,6.375893861,6.73724888,4,2,51,87,2,2
c2db-16391,WSe2,Pt,1.912666667,1.216666667,23.42544789,113.92,134,6.213333333,156.2,2.486666667,9.122936667,22.63,76.33333333,123.6666667,14.10333333,3.333333333,17.33333333,2,8,0,4.666666667,1.333333333,2.666666667,0,2,6.213333333,,0.296666667,0.951666667,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.451902731,0.012641981,1.459373748,0.579937811,1.5431,5.721010428,0.152761,0.374555113,0.18,0.41,if_1571,0,P-6m2,1.237876337,1.730437132,3.614153492,3.262057164,4.852029829,4.992494296,4,2,51,89,2,2
c2db-16411,Y2Br6,Pt,2.29375,1.3125,40.14917221,82.1544625,137.5,7.9625,250.85,2.525,10.414675,30.20125,74.25,,19.805,3,13.5,2.25,7.75,0,0,0.75,3.75,0,2,7.9625,,0.25225,0.87,2.685,1.15,42.52782532,79.904,120,3.05,324.6,2.96,11.8138,29.48,95,,19.78,1,17,0,10,0,0,1,5,0,2,3.05,1.85,0.143,0.62,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.376034517,0.011708355,1.908422758,0.664033444,4.2097,5.721010428,0.703041,1.670449683,2,1.32,if_1572,1,P-31m,4.086510251,5.477992206,3.348781305,2.769507095,7.435291555,8.2474993,1,1,12,95,2,2
c2db-16421,Y2F6,Pt,3.42475,0.825,13959.45973,36.4752649,90.25,6.09275,253.4,3.29,14.621425,15.371875,72.75,,13.37,3,6,2.25,0.25,0,0,0.75,3.75,0,2,6.09275,,,0.52125,4.193,0.5,18601.60857,18.9984032,57,0.557,328,3.98,17.4228,9.7075,93,,11.2,1,7,0,0,0,0,1,5,0,2,0.557,1.47,,0.155,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.807871074,0.04776722,4.433139105,1.453897343,7.596,5.721010428,0.035978,0.101021586,4.16,3.48,if_1574,1,P-31m,7.72766527,9.894449577,2.070264859,1.747343387,9.79793013,11.64179296,1,1,12,93,2,2
c2db-16425,Y2I6,Pt,2.04925,1.5,40.24744632,117.404815,151.75,9.44375,228.8,2.3,9.39277,40.3525,75,,24.26,3,13.5,2.25,7.75,0,0,0.75,3.75,0,2,9.44375,,0.38125,1.0275,1.12,1.8,33.01321288,88.90585,190,22.7,29.6,1.22,6.2173,32.365,12,179,19.88,9,3,9,1,0,0,0,0,0,2,22.7,,0.58,1.62,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.471788355,0.018763618,1.582058952,0.617821765,3.1296,5.721010428,0.884236,2.185644248,1.9,0.81,if_1575,1,P-31m,2.755744607,3.888589359,3.469460295,2.936688621,6.225204902,6.825277981,1,1,12,96,2,2
c2db-16647,ZrS2,Pt,2.166,1.183333333,25.86634495,51.78466667,128.3333333,7.9,147.0333333,2.163333333,9.117973333,24.92291667,73.33333333,121.3333333,15.02666667,4,5.333333333,2.666666667,0.666666667,0,0,1.333333333,2.666666667,0,2,7.9,,,0.893333333,2.589,1,27.16654579,32.065,105,2.9,200,2.58,10.36001,25.786875,88,103,15.53,2,6,0,0,0,0,2,4,0,2,2.9,1.8,,0.56,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.734745056,0.003762121,0,0,1.1886,5.721010428,0.24979,0.433321968,0.4,1.1,if_1580,1,P-3m1,1.159195497,2.167462683,5.266307335,4.804547314,6.425502833,6.972009997,2,2,44,88,2,2
c2db-16652,ZrSe2,Pt,2.056,1.283333333,25.89451751,83.048,138.3333333,8.48,143.7,2.143333333,8.712893333,25.01166667,74,131.3333333,15.62,4,12,2.666666667,7.333333333,0,0,1.333333333,2.666666667,0,2,8.48,,0.28,0.966666667,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,1.35,15.36046351,195.084,136,6.5,205.3,2.28,8.9588,15.02,63,139,9.09,2,24,1,9,0,14,0,0,1,1,6.5,1.75,0.51,1.46,,2.209270088,0.011891602,1.573009756,0.568964186,0.5025,5.721010428,0.119926,0.264948925,0.25,0.52,if_1581,1,P-3m1,0.336549777,1.202365481,5.120769932,4.683654899,5.457319709,5.88602038,2,2,44,89,2,2
c2db-34,Ag2Br2,Sc,2.2775,1.375,29.80173664,93.8861,132.5,5.02,225.1,2.445,9.695015,22.905,80,,15.025,1,14,0,10,0,0,0.5,2.5,0.5,1.5,5.02,1.785,0.264,0.975,2.685,1.15,42.52782532,79.904,120,3.05,324.6,2.96,11.8138,29.48,95,,19.78,1,17,0,10,0,0,1,5,0,2,3.05,1.85,0.143,0.62,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,,1.774675198,0.003992926,0,0,1.8412,3.341453901,4.22906,7.505207894,-0.1,0.4,if_1582,0,P-3m1,1.723804268,2.962377034,4.512844884,4.267670457,6.236649152,7.23004749,1,1,65,95,1,1
c2db-105,Ag2Ca2Br6,Sc,2.1918,1.37,37.51926225,77.53164,136.2,8.374666666,220.354,2.362,9.826158,28.508,71.4,,19.162,0.8,12.8,0,8,0,0,0.6,3,0.2,1.8,8.374666667,1.916,0.2308,0.974,1.87,1.6,17.07564795,107.8682,145,6.99,125.6,1.93,7.57623,16.33,65,144,10.27,1,11,0,10,0,0,0,0,1,1,6.99,1.72,0.385,1.33,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,,1.985579252,0.036209507,0,0,3.197,3.341453901,6.118164,12.1480995,0,-1.3,if_1583,0,P-31m,3.108974859,4.386987379,3.650187725,3.366426733,6.759162584,7.753414113,0.5,1,36,95,1,1
c2db-106,Ag2Ca2Cl6,Sc,2.3022,1.28,11002.50679,50.86104,125.4,7.852666666,234.994,2.482,10.518456,25.5185,70.8,,17.728,0.8,6.8,0,2,0,0,0.6,3,0.2,1.8,7.852666667,1.856,,0.908,2.869,1,18317.50704,35.453,102,2.18,349,3.16,12.96763,24.4975,94,,17.39,1,7,0,0,0,0,1,5,0,2,2.18,1.75,,0.51,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,,1.928133097,0.035359391,0,0,3.587,3.341453901,2.104029,4.056847952,-2.5,3,if_1584,0,P-31m,3.47160472,4.977593596,3.532435221,3.212112153,7.004039941,8.18970575,0.5,1,36,94,1,1
c2db-108,Ag2Cd2Br6,Sc,2.289,1.32,33.24782988,91.99824,129.8,4.692,219.88,2.5,10.40229,24.853,84,,16.522,0.8,14.8,0,10,0,0,0.6,3,0.2,1.8,4.692,1.77,0.2368,0.884,2.685,1.15,42.52782532,79.904,120,3.05,324.6,2.96,11.8138,29.48,95,,19.78,1,17,0,10,0,0,1,5,0,2,3.05,1.85,0.143,0.62,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,,1.874331773,0.04219551,0,0,2.3112,3.341453901,2.561205,4.800547908,-0.9,1.2,if_1585,0,P-31m,2.239622451,3.456190736,4.23231248,3.961463512,6.471934931,7.417654247,0.5,1,67.5,95,1,1
c2db-112,Ag2Cd2Cl6,Sc,2.3994,1.23,10998.23536,65.32764,119,4.17,234.52,2.62,11.094588,21.8635,83.4,,15.088,0.8,8.8,0,4,0,0,0.6,3,0.2,1.8,4.17,1.71,,0.818,2.869,1,18317.50704,35.453,102,2.18,349,3.16,12.96763,24.4975,94,,17.39,1,7,0,0,0,0,1,5,0,2,2.18,1.75,,0.51,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,1.19,1.6,25.00931092,44.955912,170,17.8,18.1,1.36,6.56149,22.235,11,162,15,9,3,9,1,0,0,0,0,0,2,17.8,2.11,0.31,1.53,,1.695255545,0.02007826,0,0,2.6919,3.341453901,2.713565,4.600186114,-0.62,1.8,if_1586,1,P-31m,2.610786325,4.055697705,4.187207336,3.872762819,6.79799366,7.928460524,0.5,1,67.5,94,1,1
